year,title,artist,winner,nominee,workers,category,updated_at,published_at,artist_list
1973,16th annual grammy awards 1973,,1,summer in the city,quincy jones arranger quincy jones,Best Instrumental Arrangement,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,live and let die,george martin arranger paul mccartney wings,Best Instrumental Arrangement Accompanying Vocalists,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,stevie wonder,1,innervisions,malcolm cecil robert margouleff engineers stevie wonder,Best Engineered Recording Classical,2019-09-10 01:11:09,2017-11-28 00:03:45,['stevie wonder']
1973,16th annual grammy awards 1973,,1,tommy,wilkes and braun art director london symphony orchestrachamber choir,Best Album Package,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,god is in the house,dan morgenstern album notes writer art tatum,Best Album Notes,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,hindemith sonatas for piano,glenn gould album notes writer glenn gould piano,Best Album Notes Classical,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,god is in the house,art tatum soloist,Best Jazz Performance By A Soloist,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,supersax,1,supersax plays bird,,Best Jazz Performance By A Group,2019-09-10 01:11:09,2017-11-28 00:03:45,['supersax']
1973,16th annual grammy awards 1973,woody herman,1,giant steps,,Best Jazz Performance By A Big Band,2019-09-10 01:11:09,2017-11-28 00:03:45,['woody herman']
1973,16th annual grammy awards 1973,roberta flack,1,killing me softly with his song,joel dorn producer,Best Pop Vocal Performance Female,2019-09-10 01:11:09,2017-11-28 00:03:45,['roberta flack']
1973,16th annual grammy awards 1973,stevie wonder,1,you are the sunshine of my life,stevie wonder producer,Best Pop Vocal Performance Female,2019-09-10 01:11:09,2017-11-28 00:03:45,['stevie wonder']
1973,16th annual grammy awards 1973,gladys knight the pips,1,neither one of us wants to be the first to say goodbye,,Best Gospel Vocal Performance By A Duo Group Choir Or Chorus,2019-09-10 01:11:09,2017-11-28 00:03:45,['gladys knight the pips']
1973,16th annual grammy awards 1973,eumir deodato,1,also sprach zarathustra 2001,,Best Pop Instrumental Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,['eumir deodato']
1973,16th annual grammy awards 1973,aretha franklin,1,master of eyes,,Best Pop Vocal Performance Male,2019-09-10 01:11:09,2017-11-28 00:03:45,['aretha franklin']
1973,16th annual grammy awards 1973,stevie wonder,1,superstition,stevie wonder producer,Best Rb Vocal Performance Female,2019-09-10 01:11:09,2017-11-28 00:03:45,['stevie wonder']
1973,16th annual grammy awards 1973,gladys knight the pips,1,midnight train to georgia,,Best Pop Vocal Performance By A Duo Group Or Chorus,2019-09-10 01:11:09,2017-11-28 00:03:45,['gladys knight the pips']
1973,16th annual grammy awards 1973,ramsey lewis,1,hang on sloopy,,Best Country Instrumental Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,['ramsey lewis']
1973,16th annual grammy awards 1973,stevie wonder,1,superstition,stevie wonder songwriter stevie wonder,Best Rhythm Blues Song,2019-09-10 01:11:09,2017-11-28 00:03:45,['stevie wonder']
1973,16th annual grammy awards 1973,dixie hummingbirds,1,loves me like a rock,,Best Soul Gospel Performance Male,2019-09-10 01:11:09,2017-11-28 00:03:45,['dixie hummingbirds']
1973,16th annual grammy awards 1973,olivia newton-john,1,let me be there,john farrar producer,Best Rb Vocal Performance Female,2019-09-10 01:11:09,2017-11-28 00:03:45,['olivia newtonjohn']
1973,16th annual grammy awards 1973,charlie rich,1,behind closed doors,,Best Country Vocal Performance Female,2019-09-10 01:11:09,2017-11-28 00:03:45,['charlie rich']
1973,16th annual grammy awards 1973,kris kristofferson rita coolidge,1,from the bottle to the bottom,,Best Country Vocal Performance By A Duo Or Group,2019-09-10 01:11:09,2017-11-28 00:03:45,['kris kristofferson rita coolidge']
1973,16th annual grammy awards 1973,steve mandell eric weissberg,1,dueling banjos,,Best Rock Instrumental Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,['steve mandell eric weissberg']
1973,16th annual grammy awards 1973,charlie rich,1,behind closed doors,kenny o'dell songwriter charlie rich,Best Country Song,2019-09-10 01:11:09,2017-11-28 00:03:45,['charlie rich']
1973,16th annual grammy awards 1973,the bill gaither trio,1,let's just praise the lord,,Best Inspirational Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,['the bill gaither trio']
1973,16th annual grammy awards 1973,blackwood brothers,1,release me from my sin,,Best Gospel Performance Other Than Soul Gospel,2019-09-10 01:11:09,2017-11-28 00:03:45,['blackwood brothers']
1973,16th annual grammy awards 1973,doc watson,1,then and now,,Best Ethnic Or Traditional Recording Including Traditional Blues,2019-09-10 01:11:09,2017-11-28 00:03:45,['doc watson']
1973,16th annual grammy awards 1973,sesame street cast,1,sesame street live,,Best Recording For Children,2019-09-10 01:11:09,2017-11-28 00:03:45,['sesame street cast']
1973,16th annual grammy awards 1973,cheech chong,1,los cochinos,,Best Comedy Recording,2019-09-10 01:11:09,2017-11-28 00:03:45,['cheech chong']
1973,16th annual grammy awards 1973,richard harris,1,jonathan livingston seagull,,Best Spoken Word Recording,2019-09-10 01:11:09,2017-11-28 00:03:45,['richard harris']
1973,16th annual grammy awards 1973,,1,last tango in paris,gato barbieri composer chuck mangione and also herb alpert,Best Instrumental Composition,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,richard harris,1,jonathan livingston seagull,neil diamond composer neil diamond,Album Of Best Original Score Written For A Motion Picture Or Television Special,2019-09-10 01:11:09,2017-11-28 00:03:45,['richard harris']
1973,16th annual grammy awards 1973,,1,a little night music,stephen sondheim composer goddard lieberson producer glynis johnslen cariouhermoine gingoldvictoria mallory patricia elliott teri ralston,Best Score From The Original Cast Show Album,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,bartok concerto for orchestra,pierre boulez artist thomas z shepard producer,Album Of The Year Classical,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,bartok concerto for orchestra,new york philharmonic,Best Classical Performance Orchestra,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,bizet carmen,leonard bernstein tom mowrey producer manhattan opera chorus metropolitan opera orchestra,Best Opera Recording,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,walton belshazzer's feast,london symphony chorus london symphony orchestra,Best Choral Performance Other Than Opera,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,joplin the red back book,gunther schuller artist,Best Chamber Music Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,beethoven concerti 5 for piano and orchestra,vladimir ashkenazy artist chicago symphony orchestra,Best Classical Performance Instrumental Soloist Or Soloists With Or Without Orchestra,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,scriabin horowitz plays scriabin,vladimir horowitz artist,Best Classical Performance Instrumental Soloist Or Soloists With Orchestra,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,puccini heroines,sir edward downes new philharmonia orchestra,Best Classical Vocal Performance,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1973,16th annual grammy awards 1973,,1,bartok concerto for orchestra,edward bud t graham ray moore engineers pierre boulez conductor,Best Engineered Recording Classical,2019-09-10 01:11:09,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,roberta flack,1,the first time ever i saw your face,joel dorn producer,Record Of The Year,2019-09-10 01:08:19,2017-11-28 00:03:45,['roberta flack']
1972,15th annual grammy awards 1972,george harrison ravi shankar bob dylan leon russell ringo starr billy preston eric clapton klaus voormann,1,the concert for bangla desh,george harrison phil spector producers,Album Of The Year,2019-09-10 01:08:19,2017-11-28 00:03:45,['george harrison ravi shankar bob dylan leon russell ringo starr billy preston eric clapton klaus voormann']
1972,15th annual grammy awards 1972,roberta flack,1,the first time ever i saw your face,ewan maccoll songwriter roberta flack,Song Of The Year,2019-09-10 01:08:19,2017-11-28 00:03:45,['roberta flack']
1972,15th annual grammy awards 1972,america,1,america,,Best New Artist Of The Year,2019-09-10 01:08:19,2017-11-28 00:03:45,['america']
1972,15th annual grammy awards 1972,,1,theme from the french connection,don ellis arranger don ellis big band,Best Instrumental Arrangement,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,what are you doing the rest of your life,michel legrand arranger sarah vaughan,Best Instrumental Arrangement Accompanying Vocalists,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,moods,armin steiner engineer neil diamond,Best Engineered Recording Classical,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,the siegel-schwall band,acy r lehman art director siegel-schwall band,Best Album Cover,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,tom t hall's greatest hits,tom t hall album notes writer tom t hall,Best Album Notes,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,vaughan williams symphony no 2 a london symphony,james lyons album notes writer andre previn conductor,Best Album Notes Classical,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,alone at last,gary burton soloist,Best Jazz Performance By A Soloist,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,freddie hubbard,1,first light,,Best Jazz Performance By A Group,2019-09-10 01:08:19,2017-11-28 00:03:45,['freddie hubbard']
1972,15th annual grammy awards 1972,duke ellington,1,toga brava suite,,Best Jazz Performance By A Big Band,2019-09-10 01:08:19,2017-11-28 00:03:45,['duke ellington']
1972,15th annual grammy awards 1972,helen reddy,1,i am woman,,Best Pop Vocal Performance Female,2019-09-10 01:08:19,2017-11-28 00:03:45,['helen reddy']
1972,15th annual grammy awards 1972,harry nilsson,1,without you,,Best Pop Vocal Performance Female,2019-09-10 01:08:19,2017-11-28 00:03:45,['harry nilsson']
1972,15th annual grammy awards 1972,donny hathaway roberta flack,1,where is the love,,Best Gospel Vocal Performance By A Duo Group Choir Or Chorus,2019-09-10 01:08:19,2017-11-28 00:03:45,['donny hathaway roberta flack']
1972,15th annual grammy awards 1972,billy preston,1,outa-space,,Best Pop Instrumental Performance By An Instrumental Performer,2019-09-10 01:08:19,2017-11-28 00:03:45,['billy preston']
1972,15th annual grammy awards 1972,isaac hayes,1,black moses,,Best Pop Instrumental Performance By An Arranger Composer Orchestra Andor Choral Leader,2019-09-10 01:08:19,2017-11-28 00:03:45,['isaac hayes']
1972,15th annual grammy awards 1972,aretha franklin,1,young gifted and black,,Best Pop Vocal Performance Male,2019-09-10 01:08:19,2017-11-28 00:03:45,['aretha franklin']
1972,15th annual grammy awards 1972,billy paul,1,me and mrs jones,,Best Rb Vocal Performance Female,2019-09-10 01:08:19,2017-11-28 00:03:45,['billy paul']
1972,15th annual grammy awards 1972,the temptations,1,papa was a rollin' stone,,Best Pop Vocal Performance By A Duo Group Or Chorus,2019-09-10 01:08:19,2017-11-28 00:03:45,['the temptations']
1972,15th annual grammy awards 1972,the temptations paul riser,1,papa was a rollin' stone,,Best Country Instrumental Performance,2019-09-10 01:08:19,2017-11-28 00:03:45,['the temptations paul riser']
1972,15th annual grammy awards 1972,the temptations,1,papa was a rollin' stone,barrett strong norman whitfield songwriters the temptations,Best Rhythm Blues Song,2019-09-10 01:08:19,2017-11-28 00:03:45,['the temptations']
1972,15th annual grammy awards 1972,aretha franklin,1,amazing grace,,Best Soul Gospel Performance Male,2019-09-10 01:08:19,2017-11-28 00:03:45,['aretha franklin']
1972,15th annual grammy awards 1972,donna fargo,1,happiest girl in the whole usa,,Best Rb Vocal Performance Female,2019-09-10 01:08:19,2017-11-28 00:03:45,['donna fargo']
1972,15th annual grammy awards 1972,charley pride,1,charley pride sings heart songs,,Best Country Vocal Performance Female,2019-09-10 01:08:19,2017-11-28 00:03:45,['charley pride']
1972,15th annual grammy awards 1972,the statler brothers,1,class of '57,,Best Country Vocal Performance By A Duo Or Group,2019-09-10 01:08:19,2017-11-28 00:03:45,['the statler brothers']
1972,15th annual grammy awards 1972,charlie mccoy,1,charlie mccoythe real mccoy,,Best Rock Instrumental Performance,2019-09-10 01:08:19,2017-11-28 00:03:45,['charlie mccoy']
1972,15th annual grammy awards 1972,kiss an angel good mornin',1,kiss an angel good mornin',ben peters songwriter charley pride,Best Country Song,2019-09-10 01:08:19,2017-11-28 00:03:45,['kiss an angel good mornin']
1972,15th annual grammy awards 1972,elvis presley,1,he touched me,,Best Inspirational Performance,2019-09-10 01:08:19,2017-11-28 00:03:45,['elvis presley']
1972,15th annual grammy awards 1972,blackwood brothers,1,l-o-v-e,,Best Gospel Performance Other Than Soul Gospel,2019-09-10 01:08:19,2017-11-28 00:03:45,['blackwood brothers']
1972,15th annual grammy awards 1972,muddy waters,1,the london muddy waters session,,Best Ethnic Or Traditional Recording Including Traditional Blues,2019-09-10 01:08:19,2017-11-28 00:03:45,['muddy waters']
1972,15th annual grammy awards 1972,rita moreno bill cosby,1,the electric company,,Best Recording For Children,2019-09-10 01:08:19,2017-11-28 00:03:45,['rita moreno bill cosby']
1972,15th annual grammy awards 1972,george carlin,1,fm and am,george carlin producer,Best Comedy Recording,2019-09-10 01:08:19,2017-11-28 00:03:45,['george carlin']
1972,15th annual grammy awards 1972,original cast,1,lenny,irwin kostal john green saul chaplin sid ramin music directors,Best Spoken Word Recording,2019-09-10 01:08:19,2017-11-28 00:03:45,['original cast']
1972,15th annual grammy awards 1972,,1,brian's song,michel legrand composer michel legrand,Best Instrumental Composition,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,the godfather,nino rota composer nino rota,Best Album Of Original Score Written For A Motion Picture Or Television Special,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,don't bother me i can't cope,micki grant composer jerry ragavoy producer alex bradford hope clarke bobby hill,Best Score From The Original Cast Show Album,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,mahler symphony no 8 in e flat symphony of a thousand,georg solti artist david harvey producer,Best Classical Album,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,mahler symphony no 7 in e minor,chicago symphony orchestra,Best Classical Performance Orchestra,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
1972,15th annual grammy awards 1972,,1,berlioz benvenuto cellini,colin davis erik smith producer bbc symphony orchestra,Best Opera Recording,2019-09-10 01:08:19,2017-11-28 00:03:45,[]
